step,track,model,dataset,Memory in Mb,Time in s,Accuracy
10884,Binary classification,OnlineSmoothBoost,elec2,0.0,17.597368957998697,0.0
11791,Binary classification,OnlineSmoothBoost,elec2,0.0,19.444064415998582,0.0
12698,Binary classification,OnlineSmoothBoost,elec2,0.0,21.368052083000293,0.0
13605,Binary classification,OnlineSmoothBoost,elec2,0.0,23.301919665998867,0.0
14512,Binary classification,OnlineSmoothBoost,elec2,0.0,25.335159041000225,0.0
15419,Binary classification,OnlineSmoothBoost,elec2,0.0,27.441435290998925,0.0
16326,Binary classification,OnlineSmoothBoost,elec2,0.0,29.52776999999878,0.0
17233,Binary classification,OnlineSmoothBoost,elec2,0.0,31.677489374998913,0.0
18140,Binary classification,OnlineSmoothBoost,elec2,0.0,33.882358249999015,0.0
19047,Binary classification,OnlineSmoothBoost,elec2,0.0,36.172226458000296,0.0
19954,Binary classification,OnlineSmoothBoost,elec2,0.0,38.54191895799886,0.0
20861,Binary classification,OnlineSmoothBoost,elec2,0.0,40.90815008299978,0.0
21768,Binary classification,OnlineSmoothBoost,elec2,0.0,43.34065441599887,0.0
22675,Binary classification,OnlineSmoothBoost,elec2,0.0,45.858385540999734,0.0
23582,Binary classification,OnlineSmoothBoost,elec2,0.0,48.458911499999886,0.0
24489,Binary classification,OnlineSmoothBoost,elec2,0.0,51.05760604100033,0.0
25396,Binary classification,OnlineSmoothBoost,elec2,0.0,53.74800879099894,0.0
26303,Binary classification,OnlineSmoothBoost,elec2,0.0,56.49133733300005,0.0
27210,Binary classification,OnlineSmoothBoost,elec2,0.0,59.31018091599981,0.0
28117,Binary classification,OnlineSmoothBoost,elec2,0.0,62.132900790998974,0.0
29024,Binary classification,OnlineSmoothBoost,elec2,0.0,65.04241008299869,0.0
29931,Binary classification,OnlineSmoothBoost,elec2,0.0,67.97886870799994,0.0
30838,Binary classification,OnlineSmoothBoost,elec2,0.0,71.02117124999859,0.0
31745,Binary classification,OnlineSmoothBoost,elec2,0.0,74.07295016599892,0.0
32652,Binary classification,OnlineSmoothBoost,elec2,0.0,77.26160645799973,0.0
33559,Binary classification,OnlineSmoothBoost,elec2,0.0,80.50126845799969,0.0
34466,Binary classification,OnlineSmoothBoost,elec2,0.0,83.75461470799928,0.0
35373,Binary classification,OnlineSmoothBoost,elec2,0.0,87.01410045800003,0.0
36280,Binary classification,OnlineSmoothBoost,elec2,0.0,90.41817962499954,0.0
37187,Binary classification,OnlineSmoothBoost,elec2,0.0,93.79786433299888,0.0
38094,Binary classification,OnlineSmoothBoost,elec2,0.0,97.26307795799949,0.0
39001,Binary classification,OnlineSmoothBoost,elec2,0.0,100.81959241599908,0.0
39908,Binary classification,OnlineSmoothBoost,elec2,0.0,104.42610462499944,0.0
40815,Binary classification,OnlineSmoothBoost,elec2,0.0,108.027800165999,0.0
41722,Binary classification,OnlineSmoothBoost,elec2,0.0,111.76563091599928,0.0
42629,Binary classification,OnlineSmoothBoost,elec2,0.0,115.5730547080002,0.0
43536,Binary classification,OnlineSmoothBoost,elec2,0.0,119.28412475000005,0.0
44443,Binary classification,OnlineSmoothBoost,elec2,0.0,123.08005462499932,0.0
25,Binary classification,OnlineSmoothBoost,phishing,0.0,0.030539541001417,0.0
50,Binary classification,OnlineSmoothBoost,phishing,0.0,0.0614445000010164,0.0
75,Binary classification,OnlineSmoothBoost,phishing,0.0,0.0925428330010618,0.0
100,Binary classification,OnlineSmoothBoost,phishing,0.0,0.1230649160006578,0.0
125,Binary classification,OnlineSmoothBoost,phishing,0.0,0.1536631250000937,0.0
150,Binary classification,OnlineSmoothBoost,phishing,0.0,0.1847792080006911,0.0
175,Binary classification,OnlineSmoothBoost,phishing,0.0,0.2154365830010647,0.0
200,Binary classification,OnlineSmoothBoost,phishing,0.0,0.2470131660011247,0.0
225,Binary classification,OnlineSmoothBoost,phishing,0.0,0.2776374160002888,0.0
250,Binary classification,OnlineSmoothBoost,phishing,0.0,0.308905333000439,0.0
275,Binary classification,OnlineSmoothBoost,phishing,0.0,0.340236708001612,0.0
300,Binary classification,OnlineSmoothBoost,phishing,0.0,0.3713521660010883,0.0
325,Binary classification,OnlineSmoothBoost,phishing,0.0,0.4025572080008714,0.0
350,Binary classification,OnlineSmoothBoost,phishing,0.0,0.4344591660010337,0.0
375,Binary classification,OnlineSmoothBoost,phishing,0.0,0.465935875001378,0.0
400,Binary classification,OnlineSmoothBoost,phishing,0.0,0.4980712910000875,0.0
425,Binary classification,OnlineSmoothBoost,phishing,0.0,0.530087832999925,0.0
450,Binary classification,OnlineSmoothBoost,phishing,0.0,0.5618928330004564,0.0
475,Binary classification,OnlineSmoothBoost,phishing,0.0,0.5937924999998359,0.0
500,Binary classification,OnlineSmoothBoost,phishing,0.0,0.6253795830016315,0.0
525,Binary classification,OnlineSmoothBoost,phishing,0.0,0.6563751660014532,0.0
550,Binary classification,OnlineSmoothBoost,phishing,0.0,0.6879907500006084,0.0
575,Binary classification,OnlineSmoothBoost,phishing,0.0,0.7196697500003211,0.0
600,Binary classification,OnlineSmoothBoost,phishing,0.0,0.7520880410011159,0.0
625,Binary classification,OnlineSmoothBoost,phishing,0.0,0.7836963750014547,0.0
650,Binary classification,OnlineSmoothBoost,phishing,0.0,0.8163557080006285,0.0
675,Binary classification,OnlineSmoothBoost,phishing,0.0,0.8480543330006185,0.0
700,Binary classification,OnlineSmoothBoost,phishing,0.0,0.8797368330015161,0.0
725,Binary classification,OnlineSmoothBoost,phishing,0.0,0.91188775000046,0.0
750,Binary classification,OnlineSmoothBoost,phishing,0.0,0.943924250001146,0.0
775,Binary classification,OnlineSmoothBoost,phishing,0.0,0.9761668330011162,0.0
800,Binary classification,OnlineSmoothBoost,phishing,0.0,1.008976208000604,0.0
825,Binary classification,OnlineSmoothBoost,phishing,0.0,1.0411291660002462,0.0
850,Binary classification,OnlineSmoothBoost,phishing,0.0,1.0733112080015417,0.0
875,Binary classification,OnlineSmoothBoost,phishing,0.0,1.1054568750005274,0.0
900,Binary classification,OnlineSmoothBoost,phishing,0.0,1.1377617500002088,0.0
925,Binary classification,OnlineSmoothBoost,phishing,0.0,1.170740541001578,0.0
950,Binary classification,OnlineSmoothBoost,phishing,0.0,1.2032589580012427,0.0
975,Binary classification,OnlineSmoothBoost,phishing,0.0,1.2352793330010172,0.0
1000,Binary classification,OnlineSmoothBoost,phishing,0.0,1.267455000001064,0.0
1025,Binary classification,OnlineSmoothBoost,phishing,0.0,1.3000033330008591,0.0
1050,Binary classification,OnlineSmoothBoost,phishing,0.0,1.3323934159998316,0.0
1075,Binary classification,OnlineSmoothBoost,phishing,0.0,1.364773958001024,0.0
1100,Binary classification,OnlineSmoothBoost,phishing,0.0,1.3974665830010051,0.0
1125,Binary classification,OnlineSmoothBoost,phishing,0.0,1.429787083001429,0.0
1150,Binary classification,OnlineSmoothBoost,phishing,0.0,1.4627476660007233,0.0
1175,Binary classification,OnlineSmoothBoost,phishing,0.0,1.4967448750012409,0.0
1200,Binary classification,OnlineSmoothBoost,phishing,0.0,1.5298939160002192,0.0
1225,Binary classification,OnlineSmoothBoost,phishing,0.0,1.5626325829998675,0.0
1250,Binary classification,OnlineSmoothBoost,phishing,0.0,1.596524375001536,0.0
1904,Binary classification,OnlineSmoothBoost,smtp,0.0,2.4484895419991517,0.0
3808,Binary classification,OnlineSmoothBoost,smtp,0.0,5.194172374998743,0.0
5712,Binary classification,OnlineSmoothBoost,smtp,0.0,8.093167916998937,0.0
7616,Binary classification,OnlineSmoothBoost,smtp,0.0,11.29274012499991,0.0
9520,Binary classification,OnlineSmoothBoost,smtp,0.0,14.781268457998522,0.0
11424,Binary classification,OnlineSmoothBoost,smtp,0.0,18.467382082999393,0.0
13328,Binary classification,OnlineSmoothBoost,smtp,0.0,22.43137037499946,0.0
15232,Binary classification,OnlineSmoothBoost,smtp,0.0,26.74432891699871,0.0
17136,Binary classification,OnlineSmoothBoost,smtp,0.0,31.238153207999854,0.0
19040,Binary classification,OnlineSmoothBoost,smtp,0.0,36.047022916998685,0.0
20944,Binary classification,OnlineSmoothBoost,smtp,0.0,41.11912795799981,0.0
22848,Binary classification,OnlineSmoothBoost,smtp,0.0,46.449810250000155,0.0
24752,Binary classification,OnlineSmoothBoost,smtp,0.0,52.06379633299912,0.0
26656,Binary classification,OnlineSmoothBoost,smtp,0.0,57.88521554199906,0.0
28560,Binary classification,OnlineSmoothBoost,smtp,0.0,64.02565183299885,0.0
30464,Binary classification,OnlineSmoothBoost,smtp,0.0,70.48264495799958,0.0
32368,Binary classification,OnlineSmoothBoost,smtp,0.0,77.11832545799916,0.0
34272,Binary classification,OnlineSmoothBoost,smtp,0.0,84.0744894169984,0.0
36176,Binary classification,OnlineSmoothBoost,smtp,0.0,91.3138924169998,0.0
38080,Binary classification,OnlineSmoothBoost,smtp,0.0,98.80442287499864,0.0
39984,Binary classification,OnlineSmoothBoost,smtp,0.0,106.59287295799912,0.0
41888,Binary classification,OnlineSmoothBoost,smtp,0.0,114.57370429199908,0.0
43792,Binary classification,OnlineSmoothBoost,smtp,0.0,122.77059674999872,0.0
45696,Binary classification,OnlineSmoothBoost,smtp,0.0,131.22888962499928,0.0
47600,Binary classification,OnlineSmoothBoost,smtp,0.0,139.91732387499906,0.0
49504,Binary classification,OnlineSmoothBoost,smtp,0.0,148.96072300000014,0.0
51408,Binary classification,OnlineSmoothBoost,smtp,0.0,158.35903841699837,0.0
53312,Binary classification,OnlineSmoothBoost,smtp,0.0,167.91955337499894,0.0
55216,Binary classification,OnlineSmoothBoost,smtp,0.0,177.76321866699982,0.0
57120,Binary classification,OnlineSmoothBoost,smtp,0.0,187.9237140829991,0.0
59024,Binary classification,OnlineSmoothBoost,smtp,0.0,198.2601651249988,0.0
60928,Binary classification,OnlineSmoothBoost,smtp,0.0,209.00617749999947,0.0
62832,Binary classification,OnlineSmoothBoost,smtp,0.0,219.98592516699864,0.0
64736,Binary classification,OnlineSmoothBoost,smtp,0.0,231.20864187499865,0.0
66640,Binary classification,OnlineSmoothBoost,smtp,0.0,242.71209049999925,0.0
68544,Binary classification,OnlineSmoothBoost,smtp,0.0,254.52843824999945,0.0
70448,Binary classification,OnlineSmoothBoost,smtp,0.0,266.6685967079993,0.0
72352,Binary classification,OnlineSmoothBoost,smtp,0.0,279.14706662499884,0.0
74256,Binary classification,OnlineSmoothBoost,smtp,0.0,291.8841480829997,0.0
76160,Binary classification,OnlineSmoothBoost,smtp,0.0,305.1590367079989,0.0
78064,Binary classification,OnlineSmoothBoost,smtp,0.0,318.66107658299916,0.0
79968,Binary classification,OnlineSmoothBoost,smtp,0.0,332.3213911669991,0.0
81872,Binary classification,OnlineSmoothBoost,smtp,0.0,346.23626287499974,0.0
83776,Binary classification,OnlineSmoothBoost,smtp,0.0,360.24935970799925,0.0
85680,Binary classification,OnlineSmoothBoost,smtp,0.0,374.6466750829986,0.0
87584,Binary classification,OnlineSmoothBoost,smtp,0.0,389.53531658300017,0.0
89488,Binary classification,OnlineSmoothBoost,smtp,0.0,404.7812979579994,0.0
91392,Binary classification,OnlineSmoothBoost,smtp,0.0,420.6108707079984,0.0
93296,Binary classification,OnlineSmoothBoost,smtp,0.0,436.6186193329995,0.0
106,Binary classification,OzaBoost,bananas,0.0,0.1239160000004631,0.0
212,Binary classification,OzaBoost,bananas,0.0,0.2485715830007393,0.0
318,Binary classification,OzaBoost,bananas,0.0,0.3727720410006441,0.0
424,Binary classification,OzaBoost,bananas,0.0,0.4985242500006279,0.0
530,Binary classification,OzaBoost,bananas,0.0,0.6250152079992404,0.0
636,Binary classification,OzaBoost,bananas,0.0,0.7507290409994312,0.0
742,Binary classification,OzaBoost,bananas,0.0,0.878491583000141,0.0
848,Binary classification,OzaBoost,bananas,0.0,1.0058562909998727,0.0
954,Binary classification,OzaBoost,bananas,0.0,1.1343780000006518,0.0
1060,Binary classification,OzaBoost,bananas,0.0,1.263586082999609,0.0
1166,Binary classification,OzaBoost,bananas,0.0,1.3929074999996374,0.0
1272,Binary classification,OzaBoost,bananas,0.0,1.5227587499994115,0.0
1378,Binary classification,OzaBoost,bananas,0.0,1.6547581249997163,0.0
1484,Binary classification,OzaBoost,bananas,0.0,1.7870984159999352,0.0
1590,Binary classification,OzaBoost,bananas,0.0,1.919460582999818,0.0
1696,Binary classification,OzaBoost,bananas,0.0,2.053018582999357,0.0
1802,Binary classification,OzaBoost,bananas,0.0,2.18872808299966,0.0
1908,Binary classification,OzaBoost,bananas,0.0,2.323556249999456,0.0
2014,Binary classification,OzaBoost,bananas,0.0,2.4581187080002564,0.0
2120,Binary classification,OzaBoost,bananas,0.0,2.5936766249997163,0.0
2226,Binary classification,OzaBoost,bananas,0.0,2.7319499580007687,0.0
2332,Binary classification,OzaBoost,bananas,0.0,2.870624957999098,0.0
2438,Binary classification,OzaBoost,bananas,0.0,3.0096302080000896,0.0
2544,Binary classification,OzaBoost,bananas,0.0,3.1488379999991594,0.0
2650,Binary classification,OzaBoost,bananas,0.0,3.289948875000846,0.0
2756,Binary classification,OzaBoost,bananas,0.0,3.430074415999115,0.0
2862,Binary classification,OzaBoost,bananas,0.0,3.5719885409998824,0.0
2968,Binary classification,OzaBoost,bananas,0.0,3.712487165999846,0.0
3074,Binary classification,OzaBoost,bananas,0.0,3.855065791000015,0.0
3180,Binary classification,OzaBoost,bananas,0.0,3.997589082999184,0.0
3286,Binary classification,OzaBoost,bananas,0.0,4.1405782910005655,0.0
3392,Binary classification,OzaBoost,bananas,0.0,4.285512708000169,0.0
3498,Binary classification,OzaBoost,bananas,0.0,4.431551499999841,0.0
3604,Binary classification,OzaBoost,bananas,0.0,4.5773417910004355,0.0
3710,Binary classification,OzaBoost,bananas,0.0,4.7245010000006005,0.0
3816,Binary classification,OzaBoost,bananas,0.0,4.870632333000685,0.0
3922,Binary classification,OzaBoost,bananas,0.0,5.018840832999558,0.0
4028,Binary classification,OzaBoost,bananas,0.0,5.167318375000832,0.0
4134,Binary classification,OzaBoost,bananas,0.0,5.317268541000885,0.0
4240,Binary classification,OzaBoost,bananas,0.0,5.46633975000077,0.0
4346,Binary classification,OzaBoost,bananas,0.0,5.618550957999105,0.0
4452,Binary classification,OzaBoost,bananas,0.0,5.770126790999711,0.0
4558,Binary classification,OzaBoost,bananas,0.0,5.921397457999774,0.0
4664,Binary classification,OzaBoost,bananas,0.0,6.073859333000655,0.0
4770,Binary classification,OzaBoost,bananas,0.0,6.226837165999314,0.0
4876,Binary classification,OzaBoost,bananas,0.0,6.380275707999317,0.0
4982,Binary classification,OzaBoost,bananas,0.0,6.533331915999952,0.0
5088,Binary classification,OzaBoost,bananas,0.0,6.687868208000509,0.0
5194,Binary classification,OzaBoost,bananas,0.0,6.844215875000373,0.0
5300,Binary classification,OzaBoost,bananas,0.0,7.000450416000604,0.0
907,Binary classification,OzaBoost,elec2,0.0,1.1784266249997015,0.0
1814,Binary classification,OzaBoost,elec2,0.0,2.363924916999167,0.0
2721,Binary classification,OzaBoost,elec2,0.0,3.60072104199935,0.0
3628,Binary classification,OzaBoost,elec2,0.0,4.928247957999702,0.0
4535,Binary classification,OzaBoost,elec2,0.0,6.272164125000927,0.0
5442,Binary classification,OzaBoost,elec2,0.0,7.67594199999985,0.0
6349,Binary classification,OzaBoost,elec2,0.0,9.136012499999197,0.0
7256,Binary classification,OzaBoost,elec2,0.0,10.734077958000851,0.0
8163,Binary classification,OzaBoost,elec2,0.0,12.30276799999956,0.0
9070,Binary classification,OzaBoost,elec2,0.0,13.929439625000668,0.0
9977,Binary classification,OzaBoost,elec2,0.0,15.604233457999726,0.0
10884,Binary classification,OzaBoost,elec2,0.0,17.3846886249994,0.0
11791,Binary classification,OzaBoost,elec2,0.0,19.16683229199953,0.0
12698,Binary classification,OzaBoost,elec2,0.0,21.00888141699943,0.0
13605,Binary classification,OzaBoost,elec2,0.0,22.936964791999344,0.0
14512,Binary classification,OzaBoost,elec2,0.0,24.888584791999165,0.0
15419,Binary classification,OzaBoost,elec2,0.0,26.897072207999372,0.0
16326,Binary classification,OzaBoost,elec2,0.0,29.01193691700064,0.0
17233,Binary classification,OzaBoost,elec2,0.0,31.124218499999188,0.0
18140,Binary classification,OzaBoost,elec2,0.0,33.30080445800013,0.0
19047,Binary classification,OzaBoost,elec2,0.0,35.52209720800056,0.0
19954,Binary classification,OzaBoost,elec2,0.0,37.85541891700086,0.0
20861,Binary classification,OzaBoost,elec2,0.0,40.19413812499988,0.0
21768,Binary classification,OzaBoost,elec2,0.0,42.58517662499981,0.0
22675,Binary classification,OzaBoost,elec2,0.0,45.05976887500037,0.0
23582,Binary classification,OzaBoost,elec2,0.0,47.61936975000026,0.0
24489,Binary classification,OzaBoost,elec2,0.0,50.17573595800059,0.0
25396,Binary classification,OzaBoost,elec2,0.0,52.78777737500059,0.0
26303,Binary classification,OzaBoost,elec2,0.0,55.456723082999815,0.0
27210,Binary classification,OzaBoost,elec2,0.0,58.23144008300005,0.0
28117,Binary classification,OzaBoost,elec2,0.0,61.00852662500074,0.0
29024,Binary classification,OzaBoost,elec2,0.0,63.88106933299969,0.0
29931,Binary classification,OzaBoost,elec2,0.0,66.82947791699917,0.0
30838,Binary classification,OzaBoost,elec2,0.0,69.77098174999992,0.0
31745,Binary classification,OzaBoost,elec2,0.0,72.82657129200015,0.0
32652,Binary classification,OzaBoost,elec2,0.0,75.8806562080008,0.0
33559,Binary classification,OzaBoost,elec2,0.0,79.07623629199952,0.0
34466,Binary classification,OzaBoost,elec2,0.0,82.25028216700048,0.0
35373,Binary classification,OzaBoost,elec2,0.0,85.47539370800041,0.0
36280,Binary classification,OzaBoost,elec2,0.0,88.8056644169992,0.0
37187,Binary classification,OzaBoost,elec2,0.0,92.13471824999942,0.0
38094,Binary classification,OzaBoost,elec2,0.0,95.50960795799983,0.0
39001,Binary classification,OzaBoost,elec2,0.0,99.0148533749998,0.0
39908,Binary classification,OzaBoost,elec2,0.0,102.49466804199984,0.0
40815,Binary classification,OzaBoost,elec2,0.0,106.0343949170001,0.0
41722,Binary classification,OzaBoost,elec2,0.0,109.68399295800008,0.0
42629,Binary classification,OzaBoost,elec2,0.0,113.33152504200008,0.0
