step,track,model,dataset,Accuracy,MicroF1,MacroF1,Memory in Mb,Time in s
1518,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8826631509558339,0.8826631509558339,0.8803270226288138,13.07824420928955,1322.080989
1564,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8841970569417786,0.8841970569417786,0.8822041640143004,13.333355903625488,1424.595495
1610,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.886886264760721,0.886886264760721,0.8850836875294148,13.6029634475708,1532.410276
1656,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.888821752265861,0.888821752265861,0.8870702351165312,13.850903511047363,1645.60798
1702,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8912404467960023,0.8912404467960025,0.8905987472429444,14.123368263244629,1766.465985
1748,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8929593589009731,0.892959358900973,0.8920318510221457,14.395672798156738,1892.5988670000002
1794,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.894032348020078,0.894032348020078,0.8925886559949977,14.632031440734863,2024.285755
1840,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8945078847199565,0.8945078847199565,0.8931986390525462,14.94775104522705,2162.570096
1886,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.896551724137931,0.896551724137931,0.8956464025201586,15.21260929107666,2305.3462409999997
1932,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8964267219057483,0.8964267219057483,0.8951782213786074,15.52965259552002,2452.737377
1978,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8973191704602934,0.8973191704602934,0.8961901832930852,15.725319862365723,2605.474515
2024,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8986653484923381,0.8986653484923381,0.8970310627029995,15.95473575592041,2763.222228
2070,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.8994683421942967,0.8994683421942967,0.8980105869909579,16.227368354797363,2929.750054
2116,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.900709219858156,0.900709219858156,0.8989778942952686,16.372117042541504,3102.627162
2162,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.9000462748727441,0.9000462748727441,0.8982611856050026,16.63028049468994,3284.021976
2208,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.9012233801540552,0.9012233801540552,0.8993036839855941,16.831501960754395,3470.628954
2254,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.9014647137150466,0.9014647137150466,0.8999821457114681,17.128594398498535,3663.889621
2300,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.9016963897346673,0.9016963897346673,0.9003174232892132,17.432591438293457,3861.9799359999997
2310,Multiclass classification,Aggregated Mondrian Forest,imagesegments,0.9016890428757037,0.9016890428757037,0.9003808534937334,17.492051124572754,4064.8244839999998
408,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9901719901719902,0.9901719901719902,0.8308395677472984,0.12271785736083984,0.502024
816,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9914110429447853,0.9914110429447853,0.960934413925625,0.4149818420410156,2.737017
1224,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9893704006541292,0.9893704006541292,0.9580466011674303,1.2567987442016602,9.957357
1632,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9889638258736971,0.9889638258736971,0.9786672150923963,2.3065738677978516,32.82213
2040,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.988719960765081,0.988719960765081,0.9803510904896324,3.3965330123901367,68.194867
2448,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9885574172456069,0.9885574172456069,0.9830468792370581,5.05218505859375,120.952684
2856,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9852889667250437,0.9852889667250437,0.9737767108051043,7.082093238830566,201.508264
3264,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9825314128102973,0.9825314128102973,0.9734338986941852,10.006063461303711,318.40164500000003
3672,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9822936529555979,0.9822936529555979,0.9788760747631073,12.996657371520996,476.46148100000005
4080,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9806325079676391,0.9806325079676391,0.9749453255203757,16.731468200683594,688.563884
4488,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9801649208825496,0.9801649208825496,0.9779116862524243,21.28593921661377,947.032239
4896,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9801838610827375,0.9801838610827375,0.9787824746648321,25.25804328918457,1248.4330909999999
5304,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9768055817461814,0.9768055817461814,0.9702080932270807,28.614726066589355,1592.6864799999998
5712,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9746104009805638,0.9746104009805638,0.9718234131704065,32.75407791137695,1973.9600269999999
6120,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9697663016832816,0.9697663016832816,0.9621279568251033,37.14302921295166,2397.7949989999997
6528,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9656810173127011,0.9656810173127011,0.963476525501071,43.078386306762695,2866.212428
6936,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9653929343907715,0.9653929343907715,0.9646253117338193,47.947543144226074,3383.1285009999997
7344,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9635026555903582,0.9635026555903582,0.9611034281810402,51.883544921875,3943.265692
7752,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9610372855115469,0.9610372855115469,0.9585597537512923,56.2416467666626,4559.2106189999995
8160,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9593087388160314,0.9593087388160314,0.9577319445930266,61.076276779174805,5227.097231999999
8568,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9598459203922026,0.9598459203922026,0.9601713780248283,67.33680629730225,5939.667726999999
8976,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.959108635097493,0.959108635097493,0.9586518345557714,73.43321990966797,6706.011739
9384,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9573697111797932,0.9573697111797932,0.956135316427552,79.92034244537354,7521.293468999999
9792,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9555714431620876,0.9555714431620876,0.9546392488298882,87.7990665435791,8370.220603
10200,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9486224139621532,0.9486224139621532,0.9433099305923254,96.50903224945068,9263.228656
10608,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9431507495050439,0.9431507495050439,0.9403442056943527,106.55847930908203,10212.42636
11016,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9408987743985474,0.9408987743985474,0.9399975161043576,115.62960910797119,11206.89726
11424,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9380197846450145,0.9380197846450145,0.9363410593972721,124.28205680847168,12250.562700999999
11832,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9322965091708224,0.9322965091708224,0.9294143034054053,134.19471645355225,13352.659828999998
12240,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9326742380913473,0.9326742380913473,0.9327603226303839,141.11505508422852,14506.878318999998
12648,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.927571756147703,0.927571756147703,0.9249549620362737,149.05352115631104,15720.817484999998
13056,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9247797778628878,0.9247797778628878,0.9237072084771101,158.2475872039795,17010.375405
13464,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9238654088984625,0.9238654088984625,0.9233692422863469,165.24824810028076,18379.631825999997
13872,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9202653017086007,0.9202653017086007,0.9191663953636944,174.2709503173828,19818.992836999998
14280,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9163106660130261,0.9163106660130261,0.9150341930556871,183.45909214019775,21342.226948999996
14688,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9161162933206237,0.9161162933206237,0.9160540991607556,189.3979549407959,22945.930661999995
15096,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9145412388208016,0.9145412388208016,0.9142966762425901,196.2962408065796,24632.890939999994
15504,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9105979487841063,0.9105979487841064,0.9097163708309961,204.99710083007812,26388.426615999993
15912,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9068568914587393,0.9068568914587393,0.9060681758481207,215.67346286773682,28211.023146999993
16320,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9031190636681169,0.9031190636681169,0.9023660107991416,227.05506706237793,30097.465143999994
16728,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.9005799007592515,0.9005799007592515,0.9001704241319546,237.07803344726562,32053.496406999995
17136,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8989203384884739,0.8989203384884739,0.8987537815839574,254.14848041534424,34061.743891
17544,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.893746793592886,0.8937467935928861,0.8928077453484261,273.85598945617676,36139.403271999996
17952,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8894212021614395,0.8894212021614395,0.8884694521151857,288.35990047454834,38277.554997
18360,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8911705430579008,0.8911705430579007,0.8908032768807752,294.7993354797363,40469.895082999996
18768,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8911387009111739,0.8911387009111739,0.8906428613252553,302.90686893463135,42714.95729399999
19176,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8886049543676662,0.8886049543676662,0.8879368647002971,314.7824878692627,45023.97781699999
19584,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8895470561201042,0.8895470561201042,0.8890612415369322,320.66527462005615,47383.47513499999
19992,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8862488119653844,0.8862488119653844,0.8855123768505595,332.4191665649414,49794.08822899999
20400,Multiclass classification,Aggregated Mondrian Forest,keystroke,0.8810726015981175,0.8810726015981175,0.8799282628097611,345.9379587173462,52263.21092799999
11,Multiclass classification,Aggregated Mondrian Forest,music,0.0,0.0,0.0,0.7840337753295898,0.06897
22,Multiclass classification,Aggregated Mondrian Forest,music,0.0,0.0,0.0,1.50823974609375,0.257214
33,Multiclass classification,Aggregated Mondrian Forest,music,0.0,0.0,0.0,2.252678871154785,0.816309
44,Multiclass classification,Aggregated Mondrian Forest,music,0.023255813953488372,0.02325581395348837,0.0106951871657754,2.981898307800293,3.035444
55,Multiclass classification,Aggregated Mondrian Forest,music,0.05555555555555555,0.05555555555555555,0.029761904761904767,3.701793670654297,6.054533
66,Multiclass classification,Aggregated Mondrian Forest,music,0.07692307692307693,0.07692307692307693,0.034164358264081256,4.416055679321289,9.688979
77,Multiclass classification,Aggregated Mondrian Forest,music,0.07894736842105263,0.07894736842105263,0.030168589174800357,5.142247200012207,14.545086999999999
88,Multiclass classification,Aggregated Mondrian Forest,music,0.06896551724137931,0.06896551724137931,0.0282574568288854,5.904339790344238,21.124798
99,Multiclass classification,Aggregated Mondrian Forest,music,0.10204081632653061,0.10204081632653061,0.04081632653061225,6.578946113586426,29.283766999999997
110,Multiclass classification,Aggregated Mondrian Forest,music,0.11926605504587157,0.11926605504587157,0.045489900299337686,7.248749732971191,40.217121
121,Multiclass classification,Aggregated Mondrian Forest,music,0.125,0.125,0.045624068843883085,8.073755264282227,53.361384
132,Multiclass classification,Aggregated Mondrian Forest,music,0.1297709923664122,0.1297709923664122,0.04415512024207676,8.88040542602539,69.50738100000001
143,Multiclass classification,Aggregated Mondrian Forest,music,0.1267605633802817,0.1267605633802817,0.043239682370117154,9.638011932373047,88.56462900000001
154,Multiclass classification,Aggregated Mondrian Forest,music,0.13071895424836602,0.13071895424836602,0.04723293098163861,10.405052185058594,110.59184800000001
165,Multiclass classification,Aggregated Mondrian Forest,music,0.14634146341463414,0.14634146341463414,0.05134370239844076,11.15511703491211,135.039501
176,Multiclass classification,Aggregated Mondrian Forest,music,0.16,0.16,0.0561249528581835,11.887184143066406,162.755485
187,Multiclass classification,Aggregated Mondrian Forest,music,0.16129032258064516,0.16129032258064516,0.05822123956858907,12.687179565429688,193.02434
198,Multiclass classification,Aggregated Mondrian Forest,music,0.15736040609137056,0.15736040609137056,0.05788426024720921,13.476898193359375,226.177031
