step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
150,Binary classification,MajorityClass,phishing,832.21875,0.012499458,25,0.4666666666666667,
175,Binary classification,MajorityClass,phishing,832.21875,0.014466125,25,0.4914285714285714,
200,Binary classification,MajorityClass,phishing,832.21875,0.016378333,25,0.495,
225,Binary classification,MajorityClass,phishing,832.21875,0.018333708,25,0.5155555555555555,
250,Binary classification,MajorityClass,phishing,832.21875,0.02029775,25,0.512,
275,Binary classification,MajorityClass,phishing,832.21875,0.022450916,25,0.5236363636363637,
300,Binary classification,MajorityClass,phishing,832.21875,0.02479125,25,0.5366666666666666,
325,Binary classification,MajorityClass,phishing,832.21875,0.026752583,25,0.5476923076923077,
350,Binary classification,MajorityClass,phishing,832.21875,0.028651708,25,0.5571428571428572,
375,Binary classification,MajorityClass,phishing,832.21875,0.030540625,25,0.5626666666666666,
400,Binary classification,MajorityClass,phishing,832.21875,0.032364041,25,0.5675,
425,Binary classification,MajorityClass,phishing,832.21875,0.034334125,25,0.5788235294117647,
450,Binary classification,MajorityClass,phishing,832.21875,0.036365125,25,0.5844444444444444,
475,Binary classification,MajorityClass,phishing,832.21875,0.038349208,25,0.5768421052631579,
500,Binary classification,MajorityClass,phishing,832.21875,0.040431041,25,0.57,
525,Binary classification,MajorityClass,phishing,832.21875,0.042400416,25,0.579047619,
550,Binary classification,MajorityClass,phishing,832.21875,0.044405166,25,0.5763636363636364,
575,Binary classification,MajorityClass,phishing,832.21875,0.046375416,25,0.5791304347826087,
600,Binary classification,MajorityClass,phishing,832.21875,0.048283791,25,0.5866666666666667,
625,Binary classification,MajorityClass,phishing,832.21875,0.05021625,25,0.5968,
650,Binary classification,MajorityClass,phishing,832.21875,0.052163708,25,0.5907692307692308,
675,Binary classification,MajorityClass,phishing,832.21875,0.054130208,25,0.5822222222222222,
700,Binary classification,MajorityClass,phishing,832.21875,0.056280166,25,0.5871428571428572,
725,Binary classification,MajorityClass,phishing,832.21875,0.058502916,25,0.5793103448275863,
750,Binary classification,MajorityClass,phishing,832.21875,0.060598625,25,0.5773333333333334,
775,Binary classification,MajorityClass,phishing,832.21875,0.06257475,25,0.5780645161290323,
800,Binary classification,MajorityClass,phishing,832.21875,0.064529208,25,0.5725,
825,Binary classification,MajorityClass,phishing,832.21875,0.066461791,25,0.5696969696969697,
850,Binary classification,MajorityClass,phishing,832.21875,0.068464541,25,0.571764706,
875,Binary classification,MajorityClass,phishing,832.21875,0.070486625,25,0.5737142857142857,
900,Binary classification,MajorityClass,phishing,832.21875,0.072658875,25,0.5755555555555556,
925,Binary classification,MajorityClass,phishing,832.21875,0.07510375,25,0.5718918918918919,
950,Binary classification,MajorityClass,phishing,832.21875,0.077212166,25,0.5663157894736842,
975,Binary classification,MajorityClass,phishing,832.21875,0.079298291,25,0.5671794871794872,
1000,Binary classification,MajorityClass,phishing,832.21875,0.081369583,25,0.567,
1025,Binary classification,MajorityClass,phishing,832.21875,0.083269541,25,0.5639024390243902,
1050,Binary classification,MajorityClass,phishing,832.21875,0.085187291,25,0.5619047619047619,
1075,Binary classification,MajorityClass,phishing,832.21875,0.087197791,25,0.56,
1100,Binary classification,MajorityClass,phishing,832.21875,0.089122791,25,0.5590909090909091,
1125,Binary classification,MajorityClass,phishing,832.21875,0.091187291,25,0.5546666666666666,
1150,Binary classification,MajorityClass,phishing,832.21875,0.093244958,25,0.5556521739130434,
1175,Binary classification,MajorityClass,phishing,832.21875,0.095239125,25,0.556595745,
1200,Binary classification,MajorityClass,phishing,832.21875,0.097296125,25,0.5583333333333333,
1225,Binary classification,MajorityClass,phishing,832.21875,0.099224041,25,0.5583673469387755,
1250,Binary classification,MajorityClass,phishing,832.21875,0.1013193329999921,25,0.5568,
1904,Binary classification,MajorityClass,smtp,835.09375,0.1495381669992639,1904,1,
3808,Binary classification,MajorityClass,smtp,835.09375,0.2985830839988921,1904,1,
5712,Binary classification,MajorityClass,smtp,835.09375,0.4468327920003503,1904,1,
7616,Binary classification,MajorityClass,smtp,835.09375,0.5941345840001304,1904,1,
9520,Binary classification,MajorityClass,smtp,835.09375,0.7412642919989594,1904,1,
11424,Binary classification,MajorityClass,smtp,835.09375,0.8891373749993363,1904,1,
13328,Binary classification,MajorityClass,smtp,834.234375,1.1492094169989286,1904,1,
15232,Binary classification,MajorityClass,smtp,834.234375,1.2960133340002358,1904,0.9992778361344538,
17136,Binary classification,MajorityClass,smtp,834.234375,1.443499625000186,1904,0.9992413632119514,
19040,Binary classification,MajorityClass,smtp,834.234375,1.5914830839992646,1904,0.9993172268907564,
20944,Binary classification,MajorityClass,smtp,834.234375,1.740986291999434,1904,0.9993792971734148,
22848,Binary classification,MajorityClass,smtp,834.234375,1.8888845419987776,1904,0.9994310224089636,
24752,Binary classification,MajorityClass,smtp,834.234375,2.037161959000514,1904,0.9994747899159664,
26656,Binary classification,MajorityClass,smtp,834.234375,2.1846239589995093,1904,0.9994747899159664,
28560,Binary classification,MajorityClass,smtp,834.234375,2.3332909589989868,1904,0.9995098039215686,
30464,Binary classification,MajorityClass,smtp,834.234375,2.481048916999498,1904,0.9995404411764706,
32368,Binary classification,MajorityClass,smtp,834.234375,2.738756,1904,0.9995674740484428,
34272,Binary classification,MajorityClass,smtp,834.234375,2.886468999999124,1904,0.999591503,
36176,Binary classification,MajorityClass,smtp,834.234375,3.0350227919989266,1904,0.9996130030959752,
38080,Binary classification,MajorityClass,smtp,834.234375,3.1839872500004276,1904,0.9996323529411764,
39984,Binary classification,MajorityClass,smtp,834.234375,3.3329487920000247,1904,0.9996498599439776,
41888,Binary classification,MajorityClass,smtp,834.234375,3.4809750000003987,1904,0.9996657754010696,
43792,Binary classification,MajorityClass,smtp,834.234375,3.6299461670005257,1904,0.9996803069053708,
45696,Binary classification,MajorityClass,smtp,834.234375,3.777674208999088,1904,0.9996936274509804,
47600,Binary classification,MajorityClass,smtp,834.234375,3.9251384589988447,1904,0.9997058823529412,
49504,Binary classification,MajorityClass,smtp,834.234375,4.072504499999923,1904,0.9997171945701356,
51408,Binary classification,MajorityClass,smtp,834.234375,4.336581084,1904,0.9996887643946468,
53312,Binary classification,MajorityClass,smtp,834.234375,4.484516,1904,0.9996998799519808,
55216,Binary classification,MajorityClass,smtp,834.234375,4.630809000000227,1904,0.9997102289191538,
57120,Binary classification,MajorityClass,smtp,834.234375,4.834694291999767,1904,0.999562325,
59024,Binary classification,MajorityClass,smtp,834.234375,4.981491458998789,1904,0.999576443,
60928,Binary classification,MajorityClass,smtp,834.234375,5.129739541998788,1904,0.9995896796218487,
62832,Binary classification,MajorityClass,smtp,834.234375,5.278255584000362,1904,0.999570283,
64736,Binary classification,MajorityClass,smtp,834.234375,5.4282759170000645,1904,0.9995829214038556,
66640,Binary classification,MajorityClass,smtp,834.234375,5.576144083999679,1904,0.999594838,
68544,Binary classification,MajorityClass,smtp,834.234375,5.725566667,1904,0.9995769140989728,
70448,Binary classification,MajorityClass,smtp,834.234375,5.873004834000312,1904,0.9995883488530548,
72352,Binary classification,MajorityClass,smtp,834.234375,6.132610374999786,1904,0.9995991817779744,
74256,Binary classification,MajorityClass,smtp,834.234375,6.280827417000182,1904,0.9996094591682828,
76160,Binary classification,MajorityClass,smtp,834.234375,6.429464999999254,1904,0.9996192226890755,
78064,Binary classification,MajorityClass,smtp,834.234375,6.578056291999019,1904,0.9996285099405616,
79968,Binary classification,MajorityClass,smtp,834.234375,6.726387167000212,1904,0.9996373549419768,
81872,Binary classification,MajorityClass,smtp,834.234375,6.8747698749994015,1904,0.9996457885479774,
83776,Binary classification,MajorityClass,smtp,834.234375,7.024474709,1904,0.9996538388082504,
85680,Binary classification,MajorityClass,smtp,834.234375,7.1724596669992025,1904,0.9996615312791785,
87584,Binary classification,MajorityClass,smtp,834.234375,7.322170166999058,1904,0.9996688892948484,
89488,Binary classification,MajorityClass,smtp,834.234375,7.470291458999782,1904,0.9996647595208296,
91392,Binary classification,MajorityClass,smtp,834.234375,7.726893958999426,1904,0.999671744,
93296,Binary classification,MajorityClass,smtp,834.234375,7.874438167000335,1904,0.9996784428056936,
106,Binary classification,NaiveBayes,bananas,629.078125,0.008790125,106,0.490566038,
212,Binary classification,NaiveBayes,bananas,629.078125,0.016656208,106,0.5283018867924528,
318,Binary classification,NaiveBayes,bananas,629.078125,0.024445625,106,0.5314465408805031,
424,Binary classification,NaiveBayes,bananas,629.078125,0.033036375,106,0.5400943396226415,
530,Binary classification,NaiveBayes,bananas,629.078125,0.040854625,106,0.5547169811320755,
636,Binary classification,NaiveBayes,bananas,629.078125,0.049427833,106,0.5550314465408805,
742,Binary classification,NaiveBayes,bananas,629.078125,0.0573455,106,0.5660377358490566,
848,Binary classification,NaiveBayes,bananas,629.078125,0.065818583,106,0.5636792452830188,
954,Binary classification,NaiveBayes,bananas,629.078125,0.0739255,106,0.5649895178197065,
1060,Binary classification,NaiveBayes,bananas,629.078125,0.082218125,106,0.5707547169811321,
1166,Binary classification,NaiveBayes,bananas,629.078125,0.09009725,106,0.5686106346483705,
1272,Binary classification,NaiveBayes,bananas,629.078125,0.098251125,106,0.5644654088050315,
1378,Binary classification,NaiveBayes,bananas,629.078125,0.1062824159998854,106,0.5682148040638607,
1484,Binary classification,NaiveBayes,bananas,629.078125,0.1146467079997819,106,0.5680592991913747,
1590,Binary classification,NaiveBayes,bananas,629.078125,0.1226388329996552,106,0.5679245283018868,
1696,Binary classification,NaiveBayes,bananas,629.078125,0.1307108749988401,106,0.5683962264150944,
1802,Binary classification,NaiveBayes,bananas,629.078125,0.1385070409996842,106,0.5643729189789123,
1908,Binary classification,NaiveBayes,bananas,629.078125,0.1468898330003867,106,0.560272537,
2014,Binary classification,NaiveBayes,bananas,629.078125,0.1546273749991087,106,0.5551142005958292,
2120,Binary classification,NaiveBayes,bananas,629.078125,0.1629073749991221,106,0.5509433962264151,
2226,Binary classification,NaiveBayes,bananas,629.078125,0.1708112079995771,106,0.5512129380053908,
2332,Binary classification,NaiveBayes,bananas,629.078125,0.178990625,106,0.5506003430531733,
2438,Binary classification,NaiveBayes,bananas,629.078125,0.1868746250002004,106,0.551681706,
2544,Binary classification,NaiveBayes,bananas,629.078125,0.1950225,106,0.5487421383647799,
2650,Binary classification,NaiveBayes,bananas,629.078125,0.2030199159999028,106,0.5467924528301886,
2756,Binary classification,NaiveBayes,bananas,629.078125,0.2112730829994689,106,0.5471698113207547,
2862,Binary classification,NaiveBayes,bananas,629.078125,0.2188244579992897,106,0.5489168413696716,
2968,Binary classification,NaiveBayes,bananas,629.078125,0.2261634160004177,106,0.5505390835579514,
3074,Binary classification,NaiveBayes,bananas,629.078125,0.2337944159990002,106,0.5487963565387117,
3180,Binary classification,NaiveBayes,bananas,629.078125,0.2412989160002325,106,0.5509433962264151,
3286,Binary classification,NaiveBayes,bananas,629.078125,0.2496532909990492,106,0.5517346317711503,
3392,Binary classification,NaiveBayes,bananas,629.078125,0.2577552499988087,106,0.5498231132075472,
3498,Binary classification,NaiveBayes,bananas,629.078125,0.2664022079989081,106,0.5514579759862779,
3604,Binary classification,NaiveBayes,bananas,629.078125,0.2745306249998975,106,0.5535516093229744,
3710,Binary classification,NaiveBayes,bananas,629.078125,0.283016833,106,0.5522911051212938,
3816,Binary classification,NaiveBayes,bananas,629.078125,0.2909695409998676,106,0.5516247379454927,
3922,Binary classification,NaiveBayes,bananas,629.078125,0.2991246660003526,106,0.5525242223355431,
4028,Binary classification,NaiveBayes,bananas,629.078125,0.3073216659995523,106,0.5528798411122146,
4134,Binary classification,NaiveBayes,bananas,629.078125,0.3155295,106,0.5529753265602322,
4240,Binary classification,NaiveBayes,bananas,629.078125,0.3235320410003623,106,0.5523584905660377,
4346,Binary classification,NaiveBayes,bananas,629.078125,0.3317651659999683,106,0.5526921306948919,
4452,Binary classification,NaiveBayes,bananas,629.078125,0.3397951659990212,106,0.5530098831985625,
4558,Binary classification,NaiveBayes,bananas,629.078125,0.3483158750004804,106,0.5508995173321632,
4664,Binary classification,NaiveBayes,bananas,629.078125,0.3562262499999633,106,0.5497427101200686,
4770,Binary classification,NaiveBayes,bananas,629.078125,0.365046416,106,0.5505241090146751,
4876,Binary classification,NaiveBayes,bananas,629.078125,0.3730595409997477,106,0.5518867924528302,
4982,Binary classification,NaiveBayes,bananas,629.078125,0.3818602079991251,106,0.5509835407466881,
5088,Binary classification,NaiveBayes,bananas,629.078125,0.3900258749999921,106,0.5511006289308176,
5194,Binary classification,NaiveBayes,bananas,629.078125,0.3983232079990557,106,0.5514054678475163,
5300,Binary classification,NaiveBayes,bananas,629.078125,0.4062135829990438,106,0.5513207547169812,
907,Binary classification,NaiveBayes,elec2,643.296875,0.070348875,907,0.5060639470782801,
1814,Binary classification,NaiveBayes,elec2,643.296875,0.1398309169999265,907,0.593715546,
