step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1,MicroF1,MacroF1
8976,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,8.583418666999933,0,0.0,,,
9384,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,8.952342792,0,0.0,,,
9792,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,9.318243083998825,0,0.0,,,
10200,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,9.684740124999736,0,0.0,,,
10608,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,10.05228575000001,0,0.0,,,
11016,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,10.417496459000176,0,0.0,,,
11424,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,10.78293812499942,0,0.0,,,
11832,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,11.14902012499988,0,0.0,,,
12240,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,11.514319333999085,0,0.0,,,
12648,Multiclass classification,DynamicWeightedMajority,keystroke,582.890625,11.878562459000022,0,0.0,,,
13056,Multiclass classification,DynamicWeightedMajority,keystroke,582.96875,12.242206167000404,0,0.0,,,
13464,Multiclass classification,DynamicWeightedMajority,keystroke,583.671875,12.606068208999204,0,0.0,,,
13872,Multiclass classification,DynamicWeightedMajority,keystroke,584.53125,12.96788816699882,0,0.0,,,
14280,Multiclass classification,DynamicWeightedMajority,keystroke,585.40625,13.333925041999464,0,0.0,,,
14688,Multiclass classification,DynamicWeightedMajority,keystroke,586.265625,13.785217291999288,0,0.0,,,
15096,Multiclass classification,DynamicWeightedMajority,keystroke,587.140625,14.155035874999156,0,0.0,,,
15504,Multiclass classification,DynamicWeightedMajority,keystroke,588.0,14.579821958999672,0,0.0,,,
15912,Multiclass classification,DynamicWeightedMajority,keystroke,588.875,14.944711000000098,0,0.0,,,
16320,Multiclass classification,DynamicWeightedMajority,keystroke,589.734375,15.306771833998935,0,0.0,,,
16728,Multiclass classification,DynamicWeightedMajority,keystroke,590.609375,15.674137709000206,0,0.0,,,
17136,Multiclass classification,DynamicWeightedMajority,keystroke,591.46875,16.085172166998746,0,0.0,,,
17544,Multiclass classification,DynamicWeightedMajority,keystroke,592.34375,16.44759612499911,0,0.0,,,
17952,Multiclass classification,DynamicWeightedMajority,keystroke,593.203125,16.810012583999196,0,0.0,,,
18360,Multiclass classification,DynamicWeightedMajority,keystroke,594.078125,17.17521933399985,0,0.0,,,
18768,Multiclass classification,DynamicWeightedMajority,keystroke,594.9375,17.539628167000046,0,0.0,,,
19176,Multiclass classification,DynamicWeightedMajority,keystroke,595.421875,17.954565291998733,0,0.0,,,
19584,Multiclass classification,DynamicWeightedMajority,keystroke,595.421875,18.32117658399875,0,0.0,,,
19992,Multiclass classification,DynamicWeightedMajority,keystroke,595.421875,18.688174375000017,0,0.0,,,
20400,Multiclass classification,DynamicWeightedMajority,keystroke,595.421875,19.053148625000176,0,0.0,,,
47,Multiclass classification,EFDT,imagesegments,593.984375,0.004168166,47,0.1276595744680851,,,
94,Multiclass classification,EFDT,imagesegments,594.0,0.008377541,47,0.1276595744680851,,,
141,Multiclass classification,EFDT,imagesegments,594.0,0.012615125,47,0.1205673758865248,,,
188,Multiclass classification,EFDT,imagesegments,594.015625,0.0164295,47,0.1170212765957446,,,
235,Multiclass classification,EFDT,imagesegments,594.015625,0.020230708,47,0.1234042553191489,,,
282,Multiclass classification,EFDT,imagesegments,594.0625,0.024185666,47,0.1382978723404255,,,
329,Multiclass classification,EFDT,imagesegments,594.0625,0.027981541,47,0.1337386018237082,,,
376,Multiclass classification,EFDT,imagesegments,594.0625,0.03170075,47,0.1382978723404255,,,
423,Multiclass classification,EFDT,imagesegments,594.078125,0.035396125,47,0.1276595744680851,,,
470,Multiclass classification,EFDT,imagesegments,594.078125,0.038980666,47,0.125531915,,,
517,Multiclass classification,EFDT,imagesegments,594.078125,0.042786333,47,0.1257253384912959,,,
564,Multiclass classification,EFDT,imagesegments,594.078125,0.046490375,47,0.1329787234042553,,,
611,Multiclass classification,EFDT,imagesegments,594.078125,0.050245791,47,0.132569558,,,
658,Multiclass classification,EFDT,imagesegments,594.078125,0.053943375,47,0.1382978723404255,,,
705,Multiclass classification,EFDT,imagesegments,594.078125,0.057693083,47,0.1347517730496454,,,
752,Multiclass classification,EFDT,imagesegments,594.078125,0.061504375,47,0.1382978723404255,,,
799,Multiclass classification,EFDT,imagesegments,594.078125,0.065147375,47,0.1376720901126408,,,
846,Multiclass classification,EFDT,imagesegments,594.078125,0.068898833,47,0.1394799054373522,,,
893,Multiclass classification,EFDT,imagesegments,594.078125,0.072383041,47,0.1399776035834266,,,
940,Multiclass classification,EFDT,imagesegments,594.078125,0.075775958,47,0.1372340425531915,,,
987,Multiclass classification,EFDT,imagesegments,594.078125,0.079631916,47,0.1357649442755825,,,
1034,Multiclass classification,EFDT,imagesegments,594.078125,0.083375875,47,0.1334622823984526,,,
1081,Multiclass classification,EFDT,imagesegments,594.078125,0.08692175,47,0.1350601295097132,,,
1128,Multiclass classification,EFDT,imagesegments,594.078125,0.090639625,47,0.1365248226950354,,,
1175,Multiclass classification,EFDT,imagesegments,594.078125,0.094564791,47,0.1370212765957446,,,
1222,Multiclass classification,EFDT,imagesegments,594.078125,0.098504,47,0.1350245499181669,,,
1269,Multiclass classification,EFDT,imagesegments,594.078125,0.1021787080007925,47,0.136327817,,,
1316,Multiclass classification,EFDT,imagesegments,594.078125,0.1057347910009411,47,0.1337386018237082,,,
1363,Multiclass classification,EFDT,imagesegments,594.078125,0.1093947080007637,47,0.1335289801907556,,,
1410,Multiclass classification,EFDT,imagesegments,594.078125,0.1133153330010827,47,0.1340425531914893,,,
1457,Multiclass classification,EFDT,imagesegments,594.078125,0.1171356249997188,47,0.1331503088538091,,,
1504,Multiclass classification,EFDT,imagesegments,594.078125,0.1209708330006833,47,0.1329787234042553,,,
1551,Multiclass classification,EFDT,imagesegments,594.078125,0.1244058749998657,47,0.1334622823984526,,,
1598,Multiclass classification,EFDT,imagesegments,594.078125,0.1282684160014469,47,0.1320400500625782,,,
1645,Multiclass classification,EFDT,imagesegments,594.078125,0.1319275000005291,47,0.1300911854103343,,,
1692,Multiclass classification,EFDT,imagesegments,594.078125,0.1354313330011791,47,0.1300236406619385,,,
1739,Multiclass classification,EFDT,imagesegments,594.078125,0.1389783750000788,47,0.1311098332374928,,,
1786,Multiclass classification,EFDT,imagesegments,594.078125,0.1425760410002112,47,0.1304591265397536,,,
1833,Multiclass classification,EFDT,imagesegments,594.078125,0.1463073330014594,47,0.1292962356792144,,,
1880,Multiclass classification,EFDT,imagesegments,594.078125,0.1498798749998968,47,0.1324468085106383,,,
1927,Multiclass classification,EFDT,imagesegments,594.078125,0.1533472500013886,47,0.1312921639854696,,,
1974,Multiclass classification,EFDT,imagesegments,594.078125,0.1570348330005799,47,0.130192503,,,
2021,Multiclass classification,EFDT,imagesegments,594.078125,0.1608074579999083,47,0.1311232063334982,,,
2068,Multiclass classification,EFDT,imagesegments,594.078125,0.164532416,47,0.1291102514506769,,,
2115,Multiclass classification,EFDT,imagesegments,594.078125,0.1683913329998176,47,0.1286052009456264,,,
2162,Multiclass classification,EFDT,imagesegments,594.078125,0.1720064580003963,47,0.1295097132284921,,,
2209,Multiclass classification,EFDT,imagesegments,594.078125,0.1756162910005514,47,0.1294703485740154,,,
2256,Multiclass classification,EFDT,imagesegments,594.078125,0.1796567500005039,47,0.1272163120567375,,,
2303,Multiclass classification,EFDT,imagesegments,594.078125,0.1832640000011451,47,0.1267911419887104,,,
408,Multiclass classification,EFDT,keystroke,608.109375,0.033577833,408,0.9803921568627452,,,
816,Multiclass classification,EFDT,keystroke,608.109375,0.066331666,408,0.4901960784313725,,,
1224,Multiclass classification,EFDT,keystroke,608.109375,0.099368458,408,0.326797386,,,
1632,Multiclass classification,EFDT,keystroke,608.109375,0.1323902909989556,408,0.2450980392156862,,,
2040,Multiclass classification,EFDT,keystroke,608.109375,0.1648552080005174,408,0.196078431,,,
2448,Multiclass classification,EFDT,keystroke,608.109375,0.1971316660001321,408,0.1633986928104575,,,
2856,Multiclass classification,EFDT,keystroke,608.109375,0.2298977079990436,408,0.1400560224089636,,,
3264,Multiclass classification,EFDT,keystroke,608.109375,0.2630297499999869,408,0.1225490196078431,,,
3672,Multiclass classification,EFDT,keystroke,608.125,0.2953874579998228,408,0.1089324618736383,,,
4080,Multiclass classification,EFDT,keystroke,608.125,0.3280722500003321,408,0.098039216,,,
4488,Multiclass classification,EFDT,keystroke,608.125,0.3601807499999268,408,0.08912656,,,
4896,Multiclass classification,EFDT,keystroke,606.171875,0.4315321249996486,408,0.081699346,,,
5304,Multiclass classification,EFDT,keystroke,606.171875,0.4648242499988555,408,0.075414781,,,
5712,Multiclass classification,EFDT,keystroke,606.171875,0.4978658750005706,408,0.070028011,,,
6120,Multiclass classification,EFDT,keystroke,606.171875,0.5314981249994162,408,0.065359477,,,
6528,Multiclass classification,EFDT,keystroke,606.171875,0.5651439159992151,408,0.06127451,,,
6936,Multiclass classification,EFDT,keystroke,606.171875,0.5986631249998027,408,0.057670127,,,
7344,Multiclass classification,EFDT,keystroke,606.171875,0.6312512080003216,408,0.054466231,,,
7752,Multiclass classification,EFDT,keystroke,606.171875,0.6646509999991395,408,0.051599587,,,
8160,Multiclass classification,EFDT,keystroke,606.171875,0.6973961250005232,408,0.049019608,,,
8568,Multiclass classification,EFDT,keystroke,606.171875,0.7292148750002525,408,0.046685341,,,
8976,Multiclass classification,EFDT,keystroke,606.171875,0.7621198750002804,408,0.04456328,,,
9384,Multiclass classification,EFDT,keystroke,606.171875,0.7947239160002937,408,0.042625746,,,
9792,Multiclass classification,EFDT,keystroke,606.171875,0.8266381659996114,408,0.040849673,,,
10200,Multiclass classification,EFDT,keystroke,606.171875,0.8590614579989051,408,0.039215686,,,
10608,Multiclass classification,EFDT,keystroke,606.171875,0.8916957500005083,408,0.037707391,,,
11016,Multiclass classification,EFDT,keystroke,606.171875,0.924223833,408,0.036310821,,,
11424,Multiclass classification,EFDT,keystroke,606.171875,0.9592798329995276,408,0.035014006,,,
11832,Multiclass classification,EFDT,keystroke,606.171875,1.027629041000182,408,0.033806626,,,
12240,Multiclass classification,EFDT,keystroke,606.171875,1.059826000000612,408,0.032679739,,,
12648,Multiclass classification,EFDT,keystroke,606.171875,1.092079083000499,408,0.031625553,,,
13056,Multiclass classification,EFDT,keystroke,606.171875,1.1244549580005696,408,0.030637255,,,
13464,Multiclass classification,EFDT,keystroke,606.171875,1.161533958000291,408,0.029708853,,,
13872,Multiclass classification,EFDT,keystroke,606.171875,1.2002319999992324,408,0.028835063,,,
14280,Multiclass classification,EFDT,keystroke,606.171875,1.301096207998853,408,0.028011204,,,
14688,Multiclass classification,EFDT,keystroke,606.171875,1.3408753749990865,408,0.027233115,,,
15096,Multiclass classification,EFDT,keystroke,606.171875,1.376043332998961,408,0.026497085,,,
15504,Multiclass classification,EFDT,keystroke,606.171875,1.4107271659995604,408,0.025799794,,,
15912,Multiclass classification,EFDT,keystroke,606.171875,1.442987708000146,408,0.02513826,,,
16320,Multiclass classification,EFDT,keystroke,606.171875,1.4755677079992893,408,0.024509804,,,
16728,Multiclass classification,EFDT,keystroke,606.171875,1.5072317499998462,408,0.023912004,,,
17136,Multiclass classification,EFDT,keystroke,606.171875,1.5388018329995248,408,0.02334267,,,
17544,Multiclass classification,EFDT,keystroke,606.171875,1.571220791000087,408,0.022799818,,,
17952,Multiclass classification,EFDT,keystroke,606.171875,1.6030919579989131,408,0.02228164,,,
18360,Multiclass classification,EFDT,keystroke,606.171875,1.635115749999386,408,0.021786492,,,
18768,Multiclass classification,EFDT,keystroke,606.171875,1.6678447499998583,408,0.021312873,,,
19176,Multiclass classification,EFDT,keystroke,606.171875,1.6999565000005532,408,0.020859408,,,
19584,Multiclass classification,EFDT,keystroke,606.21875,1.7715121660003206,408,0.020424837,,,
19992,Multiclass classification,EFDT,keystroke,606.21875,1.8043417909993875,408,0.020008003,,,
20400,Multiclass classification,EFDT,keystroke,606.21875,1.8365160409994132,408,0.019607843,,,
47,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.28125,0.0049415,47,0.1063829787234042,,,
94,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.296875,0.009084667,47,0.095744681,,,
141,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.3125,0.012815584,47,0.1063829787234042,,,
188,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.3125,0.016567334,47,0.1117021276595744,,,
235,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.3125,0.020562334,47,0.1106382978723404,,,
282,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.328125,0.024389625,47,0.1205673758865248,,,
329,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.328125,0.028104459,47,0.1185410334346504,,,
376,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.328125,0.031949042,47,0.125,,,
423,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.035608709,47,0.1229314420803782,,,
470,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.039952834,47,0.1191489361702127,,,
517,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.043582959,47,0.1179883945841392,,,
564,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.047043167,47,0.125886525,,,
611,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.050714542,47,0.1260229132569558,,,
658,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.054749042,47,0.1322188449848024,,,
705,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.058408209,47,0.1290780141843971,,,
752,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.062006125,47,0.1329787234042553,,,
799,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.0656635,47,0.1326658322903629,,,
846,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.069704125,47,0.1347517730496454,,,
893,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.073567417,47,0.13549832,,,
940,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.077097417,47,0.1329787234042553,,,
987,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.08081625,47,0.1317122593718338,,,
1034,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.34375,0.084913375,47,0.1295938104448742,,,
1081,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.640625,0.088944959,47,0.1313598519888991,,,
1128,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.640625,0.092902334,47,0.1329787234042553,,,
1175,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.65625,0.096540875,47,0.1336170212765957,,,
1222,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.671875,0.1001367919998301,47,0.1317512274959083,,,
1269,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.671875,0.1041722089994436,47,0.1323877068557919,,,
1316,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.671875,0.1077827499993873,47,0.1299392097264437,,,
1363,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.671875,0.1112924169992766,47,0.1327953044754218,,,
1410,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1150583750004443,47,0.1333333333333333,,,
1457,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1186494169996876,47,0.1317776252573781,,,
1504,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1228134169996337,47,0.1303191489361702,,,
1551,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1264694999990752,47,0.1321727917472598,,,
1598,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1300521670000307,47,0.1332916145181477,,,
1645,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.6875,0.1336653750004188,47,0.1319148936170212,,,
1692,Multiclass classification,HoeffdingAdaptiveTree,imagesegments,613.703125,0.1374481669990928,47,0.1323877068557919,,,
